Radius_km	Time_Myr	Dynamo_start_Myr	Dynamo_duration_Myr
347	1.5332046	4.7927976	7.6618762
151	0.72282296	0	0
420	2.0534427	4.7292743	13.197073
57	2.0312738	0	0
396	1.0482941	4.9359579	11.098195
346	0.62207806	4.7907891	7.5971198
419	0.39909327	4.9974794	12.867957
120	1.7989278	0	0
422	0.18239217	5.0064993	13.104821
298	1.5837948	4.6316934	4.7173629
49	1.2199907	0	0
429	1.1580341	5.025866	13.662149
307	1.2595749	4.6637912	5.225944
290	1.860453	4.5600157	4.3114424
199	1.6860583	0	0
44	1.8637676	0	0
195	1.7778099	0	0
70	0.38671386	0	0
310	0.70931751	4.6725216	5.3983498
134	2.0382838	0	0
146	1.0897167	0	0
313	0.94968814	4.6832771	5.5721235
206	1.3220265	0	0
30	1.3313713	0	0
217	1.4781824	0	0
52	0.36493906	0	0
387	0.5077939	4.9121819	10.430811
467	0.96156985	5.1213369	16.787998
484	0.52257556	5.1603541	18.224226
240	1.9337622	4.2228675	1.5659804
44	0.92410272	0	0
96	1.5764529	0	0
404	1.6172723	4.9595242	11.704046
37	0.36859539	0	0
293	0.50663	4.6132078	4.4391146
242	0.27624425	4.418704	1.5880456
102	2.0897479	0	0
290	1.8791615	4.5425982	4.327271
145	1.8808826	0	0
462	1.0376434	5.1091337	16.368896
27	0.10649211	0	0
328	0.53583038	4.7312498	6.4654217
201	1.2704514	0	0
303	1.4450748	4.6484385	4.9983969
487	1.0620246	5.1670604	18.478878
475	0.043559071	5.1390929	17.462166
54	0.80690527	0	0
312	1.4541932	4.6795826	5.5140028
285	0.47079316	4.5853705	3.9992347
219	2.0865698	5.1046982	0.78487158
26	1.2311065	0	0
108	0.9008007	0	0
371	0.42914701	4.8655305	9.2828312
482	0.47216067	5.1552963	18.053993
111	0.9556244	0	0
472	1.7658961	5.1263361	17.212971
26	0.28028595	0	0
437	0.020482635	5.0456948	14.3078
437	1.1275364	5.0453067	14.30794
351	1.7588029	4.799088	7.928412
471	1.6537392	5.1296597	17.124712
370	1.7216325	4.8581672	9.2153587
28	0.68968636	0	0
165	1.303022	0	0
227	0.20243818	4.3517342	0.55113316
110	0.064265221	0	0
370	1.6489977	4.8630705	9.2135353
230	1.491604	4.3663616	0.78140926
425	0.75760955	5.0131116	13.343191
221	1.3528205	4.3254957	0.028455257
478	1.3811681	5.1468396	17.715
337	1.9627717	4.5566888	7.2110114
326	1.2000824	4.7264137	6.3438225
45	0.93279785	0	0
255	1.4762567	4.4705687	2.3537202
425	1.515494	5.0130792	13.343224
407	0.44416529	4.9677906	11.933624
258	1.1454102	4.4836082	2.522296
83	0.10517136	0	0
297	0.61494076	4.6268764	4.6612487
227	0.80977613	4.3532252	0.55103588
146	1.0325284	0	0
91	1.1973405	0	0
142	0.43438652	0	0
479	0.56558073	5.1498599	17.800184
294	1.6740043	4.6151314	4.4952774
192	0.39705595	0	0
127	0.10683402	0	0
498	0.72925246	5.1925659	19.41728
143	1.4908464	0	0
497	0.64615506	5.1908984	19.331987
174	0.39932868	0	0
55	1.150139	0	0
225	1.5066856	4.3449903	0.3872304
344	0.23189592	4.7847433	7.4677114
225	0.26153457	4.3439894	0.38742113
297	1.7968222	4.6143522	4.6733418
158	0.2256301	0	0
487	0.9915064	5.1678052	18.479031
279	0.67228079	4.5647712	3.6721292
466	0.45552665	5.117589	16.703785
188	1.9815215	0	0
42	2.0533009	0	0
28	0.9474619	0	0
65	0.041506607	0	0
61	0.19314095	0	0
112	0.00061030523	0	0
39	0.17211735	0	0
339	0.46291637	4.7663541	7.1487861
265	0.48753119	4.5093637	2.9094825
271	0.7132712	4.5318036	3.2373028
172	1.4451532	0	0
341	0.84706116	4.7753601	7.2757149
278	0.22347507	4.5595803	3.6178775
120	1.7060127	0	0
368	1.8250316	4.8380971	9.0896034
277	0.81280011	4.5563307	3.5633364
245	0.62490427	4.431354	1.7713451
144	1.5478014	0	0
72	0.57106113	0	0
125	0.064697541	0	0
385	0.44561777	4.9052501	10.284462
383	0.033845659	4.8991046	10.139032
495	0.17733815	5.1857619	19.160011
405	0.64536142	4.9609165	11.780287
184	1.4455235	0	0
372	1.2711129	4.8667946	9.3532152
138	0.39787108	0	0
256	0.27749506	4.4747157	2.4102006
74	1.5345213	0	0
111	0.61551929	0	0
425	0.25355068	5.0129924	13.343197
256	0.47725573	4.4747305	2.4102173
414	0.06136493	4.9857626	12.475514
142	1.7381775	0	0
152	1.453642	0	0
219	1.599849	0	0
348	1.8368418	4.7726483	7.7485175
41	0.73760206	0	0
120	0.013345497	0	0
40	1.5560329	0	0
454	1.3896185	5.0893722	15.702946
104	2.0959098	0	0
81	0.7569288	0	0
94	0.20839204	0	0
209	0.73367453	0	0
102	2.0087647	0	0
470	0.16849403	5.1289363	17.039539
304	0.6869598	4.6521554	5.0550103
105	0.84540755	0	0
274	0.48843661	4.5460119	3.4003701
77	0.86751223	0	0
312	0.62105185	4.6787643	5.5138807
353	1.1783949	4.8108969	8.0554352
187	0.30137429	0	0
359	0.19412449	4.8303328	8.4569359
236	1.8380929	4.3535652	1.2093563
493	1.9542743	5.0427518	19.11228
282	0.42342418	4.5741949	3.8354635
134	0.97379524	0	0
125	0.38823283	0	0
353	0.25787273	4.8118463	8.0554295
361	1.9575828	4.6622877	8.7518559
80	1.198862	0	0
48	1.7443002	0	0
499	1.3320683	5.1977201	19.501894
136	2.0584118	0	0
475	2.0757992	4.9854994	17.60445
159	0.14002827	0	0
46	1.2265887	0	0
433	0.72942281	5.0367537	13.984275
257	1.1491942	4.4790254	2.4665041
354	0.34461322	4.8137445	8.1218014
496	1.4116228	5.1904874	19.245844
499	2.0847099	5.0931716	19.604662
50	0.078150451	0	0
439	0.029499756	5.0512934	14.470109
117	1.8415838	0	0
410	1.7444358	4.9720573	12.168331
326	0.34401727	4.7263165	6.3438158
377	0.78860641	4.8818336	9.7072392
175	0.90064323	0	0
390	1.7107955	4.9175801	10.652941
152	1.8008963	0	0
430	0.5253107	5.0269666	13.742941
243	0.96904671	4.4213505	1.6498318
33	1.8195055	0	0
243	0.58574522	4.4209685	1.6498404
444	0.79237717	5.0621777	14.878515
427	1.5019211	5.019187	13.502267
436	1.5056422	5.0419884	14.22681
60	0.65698826	0	0
341	0.92958015	4.7752929	7.275722
435	1.908268	4.9703736	14.206669
462	0.93389004	5.1082425	16.36898
59	1.3041146	0	0
290	0.0086195935	4.6026611	4.2735491
437	1.0425472	5.0446997	14.30782
55	0.64418465	0	0
334	0.32857177	4.7516713	6.8352399
58	1.1700655	0	0
313	1.5117836	4.6824389	5.5721378
74	0.32670465	0	0
53	1.2991695	0	0
51	1.0159252	0	0
52	0.37134713	0	0
202	2.0682752	4.8414207	0.3440094
171	1.4931567	0	0
269	0.020791152	4.5253673	3.1282763
127	0.90643483	0	0
386	1.8418339	4.8834348	10.378441
97	0.27856544	0	0
62	0.030376974	0	0
108	0.60272318	0	0
32	2.0515413	0	0
65	0.87808037	0	0
245	1.8400755	4.3935814	1.7945819
160	1.8852694	0	0
122	1.7205753	0	0
207	0.20726678	0	0
157	1.4960612	0	0
72	1.0638055	0	0
374	1.1680245	4.8742275	9.4942789
198	2.0271242	0	0
137	1.254743	0	0
47	1.4197577	0	0
411	1.0322964	4.9770784	12.242595
69	0.47175488	0	0
72	0.80181366	0	0
180	0.28275263	0	0
85	1.0003918	0	0
68	1.2861577	0	0
51	1.0311098	0	0
222	1.1779672	4.3304734	0.12312174
121	1.9079885	0	0
340	1.9782763	4.4994965	7.4647636
477	1.3513867	5.14568	17.630644
493	0.63305771	5.1819983	18.990753
254	1.1562016	4.4663534	2.2968559
233	2.0086429	4.2543969	1.024488
200	0.56070918	0	0
117	1.9864479	0	0
355	1.4970603	4.818574	8.1884298
73	0.57351249	0	0
424	1.9485644	4.876555	13.384256
51	0.49374172	0	0
51	0.017020194	0	0
326	0.83533281	4.7265058	6.3438611
489	1.8804919	5.1347322	18.683502
124	0.075743929	0	0
286	1.1842103	4.5890713	4.0539522
476	1.0440261	5.1430664	17.546638
321	0.83619368	4.7092671	6.0432391
235	1.7802202	4.3748183	1.1361356
406	0.2519578	4.9638453	11.856868
367	0.98823136	4.8527865	9.0042686
436	0.26190254	5.0426989	14.226781
104	0.7998755	0	0
170	0.10369603	0	0
492	0.15360034	5.1803117	18.904844
203	2.0028448	0	0
193	0.75090039	0	0
46	1.8222834	0	0
247	1.3050623	4.4380522	1.8912697
394	1.0886424	4.9312515	10.948677
185	1.2855036	0	0
318	0.034590602	4.6986876	5.8651686
294	1.7539393	4.6128311	4.4998846
490	0.49243999	5.1760874	18.734024
449	0.030752473	5.0753965	15.289552
314	1.8191962	4.6673555	5.6470261
236	0.037337631	4.3911719	1.2026114
451	0.32051939	5.082375	15.454712
242	1.3309913	4.4167109	1.5879765
78	0.43788174	0	0
34	0.49065641	0	0
125	1.6576358	0	0
276	1.8929178	4.4735446	3.5763898
83	0.099047735	0	0
161	1.7342454	0	0
480	1.3494641	5.1516075	17.88493
44	1.8738961	0	0
148	0.82638288	0	0
410	0.77812606	4.974895	12.165152
327	1.4272808	4.7307673	6.4046202
429	1.9884254	4.7638202	13.901114
417	1.4834934	4.9922304	12.710656
390	1.5685523	4.9188924	10.651361
183	0.42129761	0	0
72	1.1266791	0	0
490	0.29555619	5.1763792	18.734074
400	1.0365084	4.9461007	11.399666
91	0.032360792	0	0
24	0.74597359	0	0
36	0.38507393	0	0
376	2.012681	4.4381227	10.052985
363	0.46694291	4.8421588	8.7290039
466	0.89586437	5.1179991	16.70393
67	0.6632781	0	0
380	0.030200344	4.8910213	9.9223137
187	0.76065898	0	0
500	1.8667954	5.1664352	19.613586
249	0.45706567	4.4476113	2.0088778
446	1.0984918	5.0687304	15.042912
408	0.43555349	4.9695921	12.010745
24	1.1412737	0	0
448	0.97966111	5.072083	15.207577
29	1.8827425	0	0
266	0.60035294	4.5145698	2.9644504
383	0.60750848	4.8993959	10.138885
269	0.47748452	4.5252981	3.1282907
405	0.48578382	4.9619589	11.780183
371	1.2295506	4.864203	9.2830143
188	1.3118635	0	0
140	2.0841119	0	0
240	1.4041642	4.408052	1.462749
190	0.036352504	0	0
409	0.87824649	4.9703779	12.087907
76	0.083558917	0	0
208	0.7422815	0	0
478	1.3075773	5.1474872	17.714712
219	0.060114674	0	0
231	1.4182392	4.3711948	0.85486174
74	2.0972311	0	0
471	1.8249074	5.114676	17.137428
427	0.74912792	5.0204978	13.502434
51	1.2633532	0	0
494	1.1115857	5.1846242	19.075338
417	1.4239861	4.9946656	12.710785
145	1.0489326	0	0
350	2.062304	4.7918553	7.8742604
242	0.04665019	4.4168119	1.587944
89	1.1803676	0	0
145	0.32948992	0	0
401	0.20766184	4.9500809	11.47546
193	0.51023859	0	0
265	0.7737298	4.5117283	2.909637
359	0.26356387	4.8306465	8.4571295
67	1.6111983	0	0
485	0.14268826	5.1620851	18.308949
256	1.3097128	4.4762354	2.41008
413	0.838992	4.9823418	12.398283
210	0.98452181	0	0
409	0.42337701	4.9717779	12.087781
477	2.016464	4.7503533	17.989159
97	0.27671173	0	0
263	0.87713921	4.5020099	2.7995934
228	1.2780595	4.3586731	0.62977171
54	0.31198621	0	0
426	0.11568829	5.0171189	13.42271
271	1.6150151	4.5334435	3.2374172
466	0.085191302	5.1169181	16.703808
99	0.73475945	0	0
267	0.51431227	4.5188475	3.0191412
479	1.5564718	5.1482801	17.800636
66	0.14505102	0	0
478	1.1072639	5.1480346	17.714962
72	2.0063274	0	0
416	1.0969985	4.9892197	12.631996
290	1.1624507	4.6030564	4.2734761
194	1.4653765	0	0
308	0.21709733	4.6664453	5.2832055
325	0.89833337	4.7236629	6.2831435
352	0.60641712	4.8090477	7.9891701
211	0.56600785	0	0
295	1.4908463	4.6222677	4.5499363
153	0.065281525	0	0
354	1.760077	4.81006	8.1268158
398	2.0537696	4.7216558	11.451552
171	1.7677025	0	0
182	1.8146861	0	0
151	0.28429788	0	0
345	1.283458	4.7858691	7.5322909
53	1.5084311	0	0
272	0.20512335	4.536387	3.2917938
87	1.9967359	0	0
300	0.31653506	4.6377058	4.8293867
218	0.79338306	0	0
64	1.3668891	0	0
146	1.9455948	0	0
377	0.063373148	4.8809032	9.7072363
282	1.3261518	4.5752053	3.8354735
53	1.1206007	0	0
500	0.042113367	5.1993847	19.586748
156	0.078204773	0	0
403	0.12047412	4.9539442	11.627273
446	0.6821537	5.0696549	15.042685
206	0.15088524	0	0
396	0.49832568	4.9373269	11.098381
116	0.85858858	0	0
248	0.50925505	4.4420524	1.9502091
348	0.67953348	4.7965741	7.7268291
446	1.9546577	4.9217105	15.173138
356	1.7895769	4.8109493	8.2641973
126	1.9824001	0	0
412	0.14907186	4.9814844	12.319892
80	1.6997639	0	0
384	1.7146889	4.8996477	10.213544
43	0.66892731	0	0
141	1.1676806	0	0
100	1.3277729	0	0
210	1.6412612	0	0
394	1.050705	4.9311395	10.948675
463	0.16754608	5.1096616	16.452265
291	0.60740757	4.6067615	4.3285708
333	0.11026812	4.7479959	6.772944
281	1.7615975	4.5629835	3.7874174
396	2.0559697	4.7303004	11.290058
423	2.0671971	4.8533406	13.328899
210	0.6277957	0	0
63	1.0504932	0	0
438	0.58886057	5.0474935	14.389187
308	0.27392411	4.6666937	5.2833529
264	1.4879932	4.5070333	2.8546667
319	0.68213451	4.7045126	5.9243507
85	0.33184776	0	0
438	1.9951509	4.757463	14.65476
314	1.811704	4.6703806	5.645546
461	0.33830661	5.105238	16.285944
92	1.4462184	0	0
69	0.083652399	0	0
200	0.62237668	0	0
319	1.9580712	4.4986086	6.1140938
386	2.0845103	5.0821157	10.22629
178	1.8542382	0	0
441	0.9125278	5.0549297	14.633419
398	1.9443674	4.8062162	11.371461
133	0.66810489	0	0
82	1.5867537	0	0
63	1.7772572	0	0
99	0.46376425	0	0
107	1.4467946	0	0
156	0.90931684	0	0
243	1.332576	4.4224815	1.6497736
55	0.6318804	0	0
285	0.52386862	4.5861931	3.9994011
290	0.20962456	4.6045976	4.2735085
386	0.81678814	4.9079218	10.357315
68	0.76507151	0	0
362	0.7650792	4.8391132	8.6608028
302	0.49010172	4.6454945	4.9418316
436	0.27617791	5.0442801	14.226676
257	1.0749445	4.4771638	2.4663105
127	1.9741224	0	0
80	1.7853367	0	0
39	1.0163782	0	0
416	0.5458762	4.9917426	12.632046
240	0.37146208	4.4101911	1.4626513
38	2.0954041	0	0
161	1.9154489	0	0
124	0.79372305	0	0
461	0.10310148	5.1057744	16.285738
139	1.345557	0	0
389	1.7446462	4.9139571	10.580694
319	1.8772318	4.6519451	5.9721489
491	0.89211124	5.1782932	18.819111
332	1.619012	4.7451286	6.711359
470	1.188476	5.1268458	17.039608
267	1.0674325	4.5174785	3.0190077
45	0.87526679	0	0
402	0.99655986	4.9534988	11.551519
123	1.9461454	0	0
100	0.20908336	0	0
122	1.5286181	0	0
287	0.95970953	4.5920472	4.1088443
423	1.1341465	5.008678	13.184155
276	0.37496939	4.5528426	3.5092664
419	1.6681782	4.9992518	12.868504
233	0.87612927	4.379765	0.99745846
331	0.25897577	4.7418985	6.6493979
449	0.78402227	5.0768094	15.289743
308	0.071098924	4.6665821	5.2833357
114	1.2610991	0	0
160	0.41383404	0	0
157	0.57428306	0	0
110	1.5802426	0	0
188	1.8834641	0	0
34	0.22192791	0	0
462	0.37480968	5.1092386	16.368996
416	2.0194843	4.5447731	13.04855
370	0.67962527	4.8626385	9.2128439
195	0.63887739	0	0
107	0.42592302	0	0
199	0.29588184	0	0
109	0.50221419	0	0
483	0.5062924	5.1584001	18.139416
464	0.79173422	5.1126275	16.536734
350	0.30418277	4.8007431	7.8577671
210	1.1442147	0	0
402	1.857204	4.9223027	11.577827
125	1.3639071	0	0
308	1.9659756	4.4275498	5.5039878
297	1.1708134	4.629087	4.6613965
342	0.29810035	4.778873	7.3394895
266	1.023571	4.5130949	2.9642944
140	1.3160843	0	0
209	0.13194317	0	0
144	1.9176419	0	0
74	0.20441115	0	0
140	1.7043679	0	0
470	1.2559558	5.1291146	17.039507
275	1.768847	4.5387936	3.4619808
241	0.95342386	4.4127383	1.5257792
329	1.2826902	4.735991	6.526567
102	0.69022876	0	0
169	0.40553799	0	0
418	1.3666021	4.9944706	12.788834
269	0.084235288	4.5253425	3.1282907
327	0.24475344	4.7305264	6.4045444
184	0.87413162	0	0
292	0.32112238	4.6112351	4.3838172
274	0.52166522	4.5445027	3.4004645
283	1.5258836	4.5788641	3.8901606
278	1.2779722	4.5610242	3.6178584
404	0.86144626	4.9577212	11.703642
360	1.0862619	4.8322268	8.5247831
239	0.49109042	4.4036613	1.398778
95	0.32369405	0	0
259	0.80906081	4.4877968	2.5780878
192	1.4713731	0	0
348	0.70926744	4.7954044	7.7268047
494	1.7717612	5.1787019	19.079758
483	2.0345705	4.5853081	18.673754
248	1.409687	4.4421735	1.9502134
321	1.3722595	4.7090983	6.0431857
64	1.6108054	0	0
405	1.0865989	4.9604325	11.780203
268	2.0049083	4.2510939	3.3200617
134	0.20837204	0	0
269	0.2182398	4.5245237	3.1283283
176	2.0181625	0	0
331	1.1703835	4.7437592	6.649375
354	1.5103803	4.8148971	8.1218605
432	1.0200713	5.0320663	13.903864
346	0.26345181	4.7910953	7.5969434
329	0.43182346	4.7370272	6.5265665
97	1.6172814	0	0
43	1.597841	0	0
419	0.28254011	4.999866	12.867889
301	1.0124102	4.6429386	4.885355
456	0.73274118	5.0948315	15.868628
267	1.9704273	4.254755	3.2560267
181	0.30481577	0	0
212	0.096547909	0	0
194	2.0128615	0	0
274	1.05067	4.545042	3.4004936
447	0.38641581	5.0698295	15.124674
310	0.029691074	4.6735821	5.3981533
431	0.75816345	5.0313849	13.823128
79	1.2618638	0	0
96	1.52586	0	0
60	2.026876	0	0
402	1.2106512	4.9518571	11.551483
326	0.45586488	4.725471	6.3437228
431	1.2016708	5.0286446	13.823084
261	0.53171825	4.4939733	2.6891975
235	0.48460528	4.3867278	1.1354213
384	1.3537246	4.901197	10.211805
75	1.6839937	0	0
220	1.745613	0	0
352	1.7864305	4.7994304	7.9976535
338	0.36028063	4.7643909	7.085577
107	0.81063664	0	0
246	1.0118203	4.4354401	1.8318915
198	1.2940212	0	0
118	1.9796057	0	0
215	1.4371608	0	0
301	0.38235426	4.6419659	4.8855925
386	1.6498289	4.9083352	10.357895
115	0.35061949	0	0
448	1.4544988	5.0729074	15.207561
166	1.0121697	0	0
40	2.0836189	0	0
63	0.82967097	0	0
32	0.18289118	0	0
230	1.4429727	4.3674474	0.78140354
261	1.4032929	4.4944143	2.6892257
105	0.78030872	0	0
81	1.6619194	0	0
385	0.25464207	4.905983	10.28441
217	1.6781698	0	0
274	1.2915109	4.5451956	3.4004207
338	1.1538726	4.7635183	7.0856686
38	0.16997619	0	0
479	1.4751521	5.1503625	17.800404
206	1.8073002	0	0
358	0.43461797	4.8278213	8.3894768
142	1.9527147	0	0
398	0.36826941	4.9429202	11.248299
395	0.058449607	4.9336538	11.023157
51	0.44423145	0	0
69	1.0991106	0	0
247	1.2791011	4.4386435	1.8909903
422	1.0259979	5.0063744	13.104876
263	0.89327347	4.5017352	2.799686
267	0.56992429	4.5171533	3.0190864
393	0.85740727	4.9282141	10.873855
359	1.1443496	4.8282294	8.4570808
225	0.62903172	4.3443227	0.38704252
419	0.94998109	4.9983559	12.867804
151	2.0172448	0	0
459	0.0902007	5.1010613	16.118614
320	1.8698846	4.658978	6.0261731
294	0.49844792	4.6186166	4.4943871
144	1.6187251	0	0
271	0.085195795	4.5320206	3.2373633
63	1.9327589	0	0
98	0.0013632855	0	0
407	0.5320909	4.9654684	11.933711
219	0.062952287	0	0
307	1.0170863	4.6621346	5.2259278
240	1.724957	4.4032235	1.4646001
471	0.25477222	5.1306944	17.124176
348	0.69004703	4.7955861	7.7268119
103	0.26398566	0	0
212	1.1326554	0	0
409	1.1442819	4.9707012	12.087877
228	1.8956872	0	0
219	1.7388281	0	0
453	1.5694182	5.0845742	15.620035
358	0.60797966	4.8256764	8.3895512
120	0.93821752	0	0
31	0.049144678	0	0
117	0.21015759	0	0
309	1.9409267	4.511477	5.4872861
353	0.83181405	4.8118515	8.0554247
473	1.9609582	4.9780354	17.431074
78	0.95211726	0	0
391	1.9987291	4.5799174	11.045197
439	0.87760222	5.0498719	14.469999
280	1.274296	4.5657725	3.7265859
479	1.0584161	5.1485257	17.800497
247	0.13005815	4.4397926	1.8908854
411	1.4197356	4.9765177	12.24248
366	0.17547041	4.8508263	8.9351807
62	2.0207403	0	0
427	0.70613647	5.0190725	13.502267
112	0.15944733	0	0
295	1.0774381	4.6202626	4.5500865
383	1.8807015	4.8534274	10.181391
262	0.16621986	4.4987273	2.7445774
376	0.44100267	4.880898	9.6363239
206	1.372589	0	0
482	1.7001187	5.1563931	18.054804
156	0.26458627	0	0
498	0.80069	5.1940527	19.416855
494	0.061200697	5.185411	19.075148
350	1.4276925	4.8029208	7.857656
312	0.30012566	4.6794252	5.5139837
382	0.19097501	4.8976779	10.066402
108	0.45331129	0	0
245	1.5270236	4.4297466	1.7715983
313	1.0902222	4.682281	5.5721116
116	1.9459939	0	0
362	0.65189171	4.8381648	8.660902
406	1.3364688	4.9638081	11.856905
472	1.0103307	5.1322689	17.208887
135	1.6397147	0	0
163	0.20557739	0	0
249	1.5807487	4.4462762	2.0086665
297	1.5409006	4.626781	4.6613326
387	0.70063668	4.9095802	10.430759
209	0.23194584	0	0
62	1.831553	0	0
464	0.92278975	5.1147561	16.53653
68	1.2214485	0	0
315	1.9888273	4.3767896	5.9844108
123	1.5894015	0	0
226	0.14671573	4.3491149	0.47043037
112	1.3803642	0	0
376	0.93971157	4.8800311	9.6362534
436	0.63008708	5.0423489	14.22687
423	0.029315885	5.0100064	13.183928
35	0.20246682	0	0
180	1.6583074	0	0
241	0.78852808	4.4127436	1.525774
440	1.4753311	5.0539765	14.551868
380	1.5523117	4.8908992	9.9224796
310	1.480117	4.6722579	5.3983026
256	1.4061296	4.4749455	2.4102602
273	0.75689465	4.5401545	3.3459649
405	2.0429347	4.6019907	12.115651
446	0.30126897	5.0700173	15.042931
122	0.73934901	0	0
93	1.3022379	0	0
130	1.6597319	0	0
417	0.8961671	4.9929504	12.710615
161	2.013236	0	0
329	0.85694009	4.7368274	6.5264735
26	1.3948482	0	0
293	0.82497138	4.6151295	4.4390354
420	1.5453644	5.0017076	12.946453
224	2.0286005	4.4372396	0.60274076
108	0.17570102	0	0
107	0.29131413	0	0
369	1.1777053	4.8594704	9.1429367
150	1.4526739	0	0
88	0.61115628	0	0
429	2.0244179	4.5573254	14.099894
233	1.118696	4.378201	0.99779224
109	0.40341166	0	0
326	1.8326066	4.701086	6.3651628
256	1.2954611	4.4746375	2.4102564
63	0.47301665	0	0
330	1.5194151	4.7402954	6.5878592
334	1.7424902	4.7478275	6.8389215
409	0.55668217	4.9716487	12.087828
254	0.79609323	4.4681487	2.2970767
370	0.32088879	4.8630495	9.2128935
405	0.70813149	4.9615664	11.780319
409	1.060539	4.9719877	12.087955
413	0.48894411	4.9835715	12.398155
80	0.76325357	0	0
314	0.72755706	4.6868038	5.630435
44	0.76176411	0	0
324	0.90845579	4.7197847	6.2229729
455	1.2803097	5.0901718	15.78615
462	1.2929723	5.1074791	16.369257
246	0.42216089	4.4352946	1.8318567
413	1.2023937	4.983593	12.398205
36	0.65408677	0	0
315	0.64522493	4.6900411	5.6887307
48	1.7248471	0	0
215	1.0818938	0	0
77	1.0256577	0	0
463	1.3300134	5.1109266	16.452213
246	0.70293385	4.433567	1.831408
379	1.7006683	4.8872423	9.8516788
340	1.7221937	4.7695999	7.2145462
464	1.2020011	5.1145678	16.536594
444	1.6466471	5.0636425	14.878954
86	1.0661111	0	0
401	2.0197637	4.5326724	11.86533
452	1.4642793	5.0826449	15.537542
22	1.2161014	0	0
414	0.14215642	4.984251	12.475519
327	0.0089583285	4.7284994	6.4046011
338	0.65810055	4.7646337	7.0855422
313	0.91380739	4.6842933	5.5719895
188	0.79054195	0	0
123	1.3780528	0	0
269	0.96336365	4.5245829	3.1283693
30	0.015453954	0	0
114	1.7156101	0	0
42	1.9970051	0	0
92	0.59986681	0	0
95	1.8092738	0	0
134	0.5025233	0	0
97	1.5127548	0	0
236	0.32009423	4.3906388	1.2027082
37	1.7015232	0	0
404	1.1204603	4.9587355	11.703938
288	1.1796674	4.5976701	4.1635051
348	1.3239319	4.795898	7.7268233
290	0.28942615	4.6040668	4.2733955
478	1.0547402	5.1466556	17.714958
227	1.2451166	4.3523097	0.55128431
469	0.45830461	5.1252742	16.956125
52	0.45457584	0	0
51	1.5068249	0	0
431	1.5981877	5.0315156	13.823248
474	0.21117806	5.1371589	17.376633
468	1.9850466	4.8934822	17.078077
84	1.4735061	0	0
50	1.8035684	0	0
138	0.11193848	0	0
451	0.8856166	5.0817032	15.454866
497	0.73747683	5.1915293	19.331787
387	1.3222082	4.9095273	10.430748
160	1.4713719	0	0
262	0.32988003	4.4999485	2.7444015
468	0.79238707	5.1217198	16.872257
251	1.2419662	4.4540925	2.1251841
228	2.0820451	5.0511169	1.0078359
22	0.61049408	0	0
366	1.5069773	4.8511152	8.9351988
406	1.7814337	4.9552956	11.863422
200	0.59645408	0	0
431	1.0108844	5.0291619	13.822893
131	0.24091554	0	0
496	0.33792567	5.1892147	19.245924
409	1.6433095	4.9722676	12.088129
478	1.3236463	5.1472697	17.714779
475	0.015182389	5.1389313	17.462048
147	0.37211728	0	0
352	1.0915747	4.8090477	7.9891701
449	0.66832441	5.0751824	15.289625
251	1.2211844	4.4558434	2.1250243
160	0.070083685	0	0
477	1.1919609	5.1433954	17.630634
331	0.20067638	4.7431426	6.6493306
143	0.11870641	0	0
